State,"Month, Year of Filed week ended",Continued Claims,Covered Employment,Initial Claims,Insured Unemployment Rate
Maine,2/1/2021,18206,586117,2172,3.11
Maine,2/1/2021,17274,586117,2045,2.95
Maine,2/1/2021,17136,586117,2198,2.92
Maine,2/1/2021,17239,586117,1677,2.94
Maine,3/1/2021,16342,586117,1479,2.79
Maine,3/1/2021,15975,586117,1399,2.73
Maine,3/1/2021,14914,586117,1450,2.54
Maine,3/1/2021,15092,586117,1603,2.57
Maine,4/1/2021,15495,586117,2147,2.64
Maine,4/1/2021,15344,573679,2060,2.67
Maine,4/1/2021,14624,573679,1660,2.55
Maine,4/1/2021,13854,573679,1689,2.41
Maine,5/1/2021,13721,573679,1391,2.39
Maine,5/1/2021,12413,573679,1299,2.16
Maine,5/1/2021,11852,573679,1224,2.07
Maine,5/1/2021,11692,573679,1003,2.04
Maine,5/1/2021,10768,573679,1376,1.88
Maine,6/1/2021,10842,573679,1052,1.89
Maine,6/1/2021,10300,573679,1355,1.8
Maine,6/1/2021,9690,573679,1548,1.69
Maine,6/1/2021,9481,573679,1368,1.65
Maine,7/1/2021,9473,573679,1252,1.65
Maine,7/1/2021,9055,567211,1172,1.6
Maine,7/1/2021,9449,567211,1201,1.67
Maine,7/1/2021,8239,567211,916,1.45
Maine,7/1/2021,8239,567211,809,1.45
Maine,8/1/2021,7932,567211,769,1.4
Maine,8/1/2021,7938,567211,821,1.4
Maine,8/1/2021,7548,567211,755,1.33
Maine,8/1/2021,7065,567211,719,1.25
Maine,9/1/2021,6773,567211,680,1.19
Maine,9/1/2021,5846,567211,565,1.03
Maine,9/1/2021,8106,567211,558,1.43
Maine,9/1/2021,6776,567211,507,1.19
Maine,10/1/2021,5940,567211,600,1.05
Maine,10/1/2021,5435,562725,802,0.97
Maine,10/1/2021,4836,562725,591,0.86
Maine,10/1/2021,4526,562725,697,0.8
Maine,10/1/2021,4566,562725,806,0.81
Maine,11/1/2021,4888,562725,1000,0.87
Maryland,1/1/2020,30571,2547265,3997,1.2
Maryland,1/1/2020,31292,2549408,4627,1.23
Maryland,1/1/2020,29203,2549408,3739,1.15
Maryland,1/1/2020,29231,2549408,3283,1.15
Maryland,2/1/2020,29788,2549408,3203,1.17
Maryland,2/1/2020,29342,2549408,3150,1.15
Maryland,2/1/2020,29219,2549408,3048,1.15
Maryland,2/1/2020,29095,2549408,2700,1.14
Maryland,2/1/2020,28412,2549408,2626,1.11
Maryland,3/1/2020,28061,2549408,2675,1.1
Maryland,3/1/2020,27039,2549408,3864,1.06
Maryland,3/1/2020,26460,2549408,42982,1.04
Maryland,3/1/2020,47954,2549408,85377,1.88
Maryland,4/1/2020,92090,2549408,109653,3.61
Maryland,4/1/2020,160897,2555073,63235,6.3
Maryland,4/1/2020,201435,2555073,48570,7.88
Maryland,4/1/2020,224315,2555073,37995,8.78
Maryland,5/1/2020,227043,2555073,63305,8.89
Maryland,5/1/2020,254713,2555073,45664,9.97
Maryland,5/1/2020,253518,2555073,35346,9.92
Maryland,5/1/2020,255313,2555073,34048,9.99
Maryland,5/1/2020,246815,2555073,31967,9.66
Maryland,6/1/2020,247237,2555073,41695,9.68
Maryland,6/1/2020,250568,2555073,23465,9.81
Maryland,6/1/2020,244172,2555073,32583,9.56
Maryland,6/1/2020,233592,2555073,22628,9.14
Maryland,7/1/2020,246727,2555073,33230,9.66
Maryland,7/1/2020,234264,2551522,19516,9.18
Maryland,7/1/2020,232305,2551522,17242,9.1
Maryland,7/1/2020,219029,2551522,13038,8.58
Maryland,8/1/2020,203445,2551522,10835,7.97
Maryland,8/1/2020,194391,2551522,8892,7.62
Maryland,8/1/2020,180568,2551522,9053,7.08
Maryland,8/1/2020,176795,2551522,7644,6.93
Maryland,8/1/2020,175969,2551522,7271,6.9
Maryland,9/1/2020,165604,2551522,7190,6.49
Maryland,9/1/2020,164868,2551522,7858,6.46
Maryland,9/1/2020,161421,2551522,5661,6.33
Maryland,9/1/2020,169032,2551522,9280,6.62
Maryland,10/1/2020,149522,2551522,10994,5.86
Maryland,10/1/2020,115445,2466552,12347,4.68
Maryland,10/1/2020,102425,2466552,11609,4.15
Maryland,10/1/2020,83240,2466552,10743,3.37
Maryland,10/1/2020,81924,2466552,10875,3.32
Maryland,11/1/2020,80101,2466552,11332,3.25
Maryland,11/1/2020,70659,2466552,11396,2.86
Maryland,11/1/2020,80142,2466552,13803,3.25
Maryland,11/1/2020,75856,2466552,9290,3.08
Maryland,12/1/2020,74434,2466552,10204,3.02
Maryland,12/1/2020,77705,2466552,11486,3.15
Maryland,12/1/2020,74078,2466552,13491,3
Maryland,12/1/2020,75984,2466552,13629,3.08
Maryland,1/1/2021,79308,2466552,11541,3.22
Maryland,1/1/2021,75237,2408248,23084,3.12
Maryland,1/1/2021,76687,2408248,31019,3.18
Maryland,1/1/2021,79606,2408248,33469,3.31
Maryland,1/1/2021,80737,2408248,36355,3.35
Maryland,2/1/2021,74667,2408248,19770,3.1
Maryland,2/1/2021,64776,2408248,9935,2.69
Maryland,2/1/2021,63453,2408248,8420,2.63
Maryland,2/1/2021,62508,2408248,7879,2.6
Maryland,3/1/2021,61234,2408248,7704,2.54
Maryland,3/1/2021,57896,2408248,8879,2.4
Maryland,3/1/2021,53685,2408248,10443,2.23
Maryland,3/1/2021,51544,2408248,10295,2.14
Maryland,4/1/2021,50929,2408248,8142,2.11
Maryland,4/1/2021,46783,2129288,8727,2.2
Maryland,4/1/2021,46792,2129288,7555,2.2
Maryland,4/1/2021,44655,2129288,8560,2.1
Maryland,5/1/2021,39636,2129288,5641,1.86
Maryland,5/1/2021,43781,2129288,5636,2.06
Maryland,5/1/2021,43995,2129288,5537,2.07
Maryland,5/1/2021,44201,2129288,5509,2.08
Maryland,5/1/2021,43350,2129288,10143,2.04
Maryland,6/1/2021,46267,2129288,8638,2.17
Maryland,6/1/2021,39076,2129288,10337,1.84
Maryland,6/1/2021,44014,2129288,11228,2.07
Maryland,6/1/2021,42925,2129288,7619,2.02
Maryland,7/1/2021,40379,2129288,8906,1.9
Maryland,7/1/2021,42360,2314250,6409,1.83
Maryland,7/1/2021,42887,2314250,5532,1.85
Maryland,7/1/2021,35465,2314250,3802,1.53
Maryland,7/1/2021,31162,2314250,3602,1.35
Maryland,8/1/2021,37119,2314250,5340,1.6
Maryland,8/1/2021,39941,2314250,5512,1.73
Maryland,8/1/2021,46439,2314250,7235,2.01
Maryland,8/1/2021,42204,2314250,6377,1.82
Maryland,9/1/2021,39245,2314250,5419,1.7
Maryland,9/1/2021,44240,2314250,7437,1.91
Maryland,9/1/2021,45206,2314250,9889,1.95
Maryland,9/1/2021,41233,2314250,4272,1.78
Maryland,10/1/2021,37873,2314250,2622,1.64
Maryland,10/1/2021,32857,2364761,4959,1.39
Maryland,10/1/2021,30758,2364761,3477,1.3
Maryland,10/1/2021,29738,2364761,3243,1.26
Maryland,10/1/2021,28894,2364761,3053,1.22
Maryland,11/1/2021,28701,2364761,2883,1.21
Massachusetts,1/1/2020,76528,3546144,9464,2.16
Massachusetts,1/1/2020,79521,3557761,8784,2.24
Massachusetts,1/1/2020,75076,3557761,6940,2.11
Massachusetts,1/1/2020,75529,3557761,6022,2.12
Massachusetts,2/1/2020,76927,3557761,5523,2.16
Massachusetts,2/1/2020,76492,3557761,5878,2.15
Massachusetts,2/1/2020,76912,3557761,5393,2.16
Massachusetts,2/1/2020,77091,3557761,9264,2.17
Massachusetts,2/1/2020,83220,3557761,4865,2.34
Massachusetts,3/1/2020,75552,3557761,4712,2.12
Massachusetts,3/1/2020,74336,3557761,7449,2.09
Massachusetts,3/1/2020,83127,3557761,148452,2.34
Massachusetts,3/1/2020,183105,3557761,181423,5.15
Massachusetts,4/1/2020,310211,3557761,139647,8.72
Massachusetts,4/1/2020,361600,3568892,103813,10.13
Massachusetts,4/1/2020,467552,3568892,80969,13.1
Massachusetts,4/1/2020,532508,3568892,71358,14.92
Massachusetts,5/1/2020,569956,3568892,55884,15.97
Massachusetts,5/1/2020,575569,3568892,44915,16.13
Massachusetts,5/1/2020,589545,3568892,38684,16.52
Massachusetts,5/1/2020,594515,3568892,38332,16.66
Massachusetts,5/1/2020,599751,3568892,27630,16.8
Massachusetts,6/1/2020,574019,3568892,45142,16.08
Massachusetts,6/1/2020,577991,3568892,30411,16.2
Massachusetts,6/1/2020,566165,3568892,30005,15.86
Massachusetts,6/1/2020,557288,3568892,29699,15.62
Massachusetts,7/1/2020,557705,3568892,27051,15.63
Massachusetts,7/1/2020,537302,3578753,24131,15.01
Massachusetts,7/1/2020,519211,3578753,18638,14.51
Massachusetts,7/1/2020,511477,3578753,19646,14.29
Massachusetts,8/1/2020,512245,3578753,15637,14.31
Massachusetts,8/1/2020,456548,3578753,14729,12.76
Massachusetts,8/1/2020,435742,3578753,17184,12.18
Massachusetts,8/1/2020,419013,3578753,17594,11.71
Massachusetts,8/1/2020,407376,3578753,18568,11.38
Massachusetts,9/1/2020,394848,3578753,18656,11.03
Massachusetts,9/1/2020,375192,3578753,18388,10.48
Massachusetts,9/1/2020,361495,3578753,23574,10.1
Massachusetts,9/1/2020,327621,3578753,25460,9.15
Massachusetts,10/1/2020,306247,3578753,29481,8.56
Massachusetts,10/1/2020,268942,3578753,39962,7.51
Massachusetts,10/1/2020,254030,3589092,45404,7.08
Massachusetts,10/1/2020,249005,3589092,47887,6.94
Massachusetts,10/1/2020,249689,3589092,39417,6.96
Massachusetts,11/1/2020,223567,3589092,42800,6.23
Massachusetts,11/1/2020,218485,3589092,52659,6.09
Massachusetts,11/1/2020,214338,3589092,30087,5.97
Massachusetts,11/1/2020,182992,3589092,24178,5.1
Massachusetts,12/1/2020,192718,3589092,26573,5.37
Massachusetts,12/1/2020,169814,3589092,25194,4.73
Massachusetts,12/1/2020,168139,3589092,21979,4.68
Massachusetts,12/1/2020,159086,3589092,23388,4.43
Massachusetts,1/1/2021,173783,3589092,26370,4.84
Massachusetts,1/1/2021,175630,3589092,31932,4.89
Massachusetts,1/1/2021,172686,3444926,27069,5.01
Massachusetts,1/1/2021,172029,3444926,22185,4.99
Massachusetts,1/1/2021,182574,3444926,20492,5.3
Massachusetts,2/1/2021,167637,3444926,20500,4.87
Massachusetts,2/1/2021,163138,3444926,17796,4.74
Massachusetts,2/1/2021,156528,3444926,16318,4.54
Massachusetts,2/1/2021,174019,3444926,14770,5.05
Massachusetts,3/1/2021,150131,3444926,16970,4.36
Massachusetts,3/1/2021,141154,3444926,19530,4.1
Massachusetts,3/1/2021,134323,3444926,30916,3.9
Massachusetts,3/1/2021,125298,3444926,18915,3.64
Massachusetts,4/1/2021,132269,3444926,20920,3.84
Massachusetts,4/1/2021,111529,3444926,15131,3.24
Massachusetts,4/1/2021,103590,3350069,13581,3.09
Massachusetts,4/1/2021,97225,3350069,15121,2.9
Massachusetts,5/1/2021,111869,3350069,11881,3.34
Massachusetts,5/1/2021,90200,3350069,10837,2.69
Massachusetts,5/1/2021,87129,3350069,9494,2.6
Massachusetts,5/1/2021,84633,3350069,8659,2.53
Massachusetts,5/1/2021,81700,3350069,8398,2.44
Massachusetts,6/1/2021,93111,3350069,8305,2.78
Massachusetts,6/1/2021,78062,3350069,7898,2.33
Massachusetts,6/1/2021,72150,3350069,8054,2.15
Massachusetts,6/1/2021,65915,3350069,10899,1.97
Massachusetts,7/1/2021,85401,3350069,9121,2.55
Massachusetts,7/1/2021,72978,3350069,7613,2.18
Massachusetts,7/1/2021,72732,3278542,7186,2.22
Massachusetts,7/1/2021,70884,3278542,6533,2.16
Massachusetts,7/1/2021,79460,3278542,6831,2.42
Massachusetts,8/1/2021,69293,3278542,7552,2.11
Massachusetts,8/1/2021,68220,3278542,6406,2.08
Massachusetts,8/1/2021,67333,3278542,6684,2.05
Massachusetts,8/1/2021,66904,3278542,5747,2.04
Massachusetts,9/1/2021,73784,3278542,5961,2.25
Massachusetts,9/1/2021,57086,3278542,7512,1.74
Massachusetts,9/1/2021,60052,3278542,7132,1.83
Massachusetts,9/1/2021,58953,3278542,4819,1.8
Massachusetts,10/1/2021,62162,3278542,4626,1.9
Massachusetts,10/1/2021,55620,3278542,4897,1.7
Massachusetts,10/1/2021,53222,3210802,4708,1.66
Massachusetts,10/1/2021,52295,3210802,5681,1.63
Massachusetts,10/1/2021,54227,3210802,5901,1.69
Massachusetts,11/1/2021,55577,3210802,6529,1.73
Michigan,1/1/2020,72103,4298761,13207,1.68
Michigan,1/1/2020,89760,4302198,14245,2.09
Michigan,1/1/2020,84136,4302198,10304,1.96
Michigan,1/1/2020,91306,4302198,7678,2.12
Michigan,2/1/2020,82775,4302198,6869,1.92
Michigan,2/1/2020,79833,4302198,6627,1.86
Michigan,2/1/2020,79149,4302198,5587,1.84
Michigan,2/1/2020,78029,4302198,5942,1.81
Michigan,2/1/2020,78570,4302198,5419,1.83
Michigan,3/1/2020,77661,4302198,5150,1.81
Michigan,3/1/2020,75757,4302198,5338,1.76
Michigan,3/1/2020,75075,4302198,128006,1.75
Michigan,3/1/2020,88183,4302198,304335,2.05
Michigan,4/1/2020,366426,4302198,388554,8.52
Michigan,4/1/2020,749011,4305711,222207,17.4
Michigan,4/1/2020,937520,4305711,136707,21.77
Michigan,4/1/2020,934599,4305711,82004,21.71
Michigan,5/1/2020,996374,4305711,67399,23.14
Michigan,5/1/2020,973278,4305711,55166,22.6
Michigan,5/1/2020,994188,4305711,56715,23.09
Michigan,5/1/2020,985294,4305711,64574,22.88
Michigan,5/1/2020,933181,4305711,39290,21.67
Michigan,6/1/2020,756276,4305711,27836,17.56
Michigan,6/1/2020,726922,4305711,21293,16.88
Michigan,6/1/2020,584424,4305711,19641,13.57
Michigan,6/1/2020,633953,4305711,38309,14.72
Michigan,7/1/2020,529147,4305711,34602,12.29
Michigan,7/1/2020,604846,4305848,27720,14.05
Michigan,7/1/2020,519655,4305848,24596,12.07
Michigan,7/1/2020,592707,4305848,23219,13.77
Michigan,8/1/2020,514836,4305848,19842,11.96
Michigan,8/1/2020,535218,4305848,18997,12.43
Michigan,8/1/2020,428028,4305848,20188,9.94
Michigan,8/1/2020,462183,4305848,19997,10.73
Michigan,8/1/2020,401800,4305848,18838,9.33
Michigan,9/1/2020,439244,4305848,17844,10.2
Michigan,9/1/2020,393705,4305848,19571,9.14
Michigan,9/1/2020,441816,4305848,17402,10.26
Michigan,9/1/2020,440645,4305848,19760,10.23
Michigan,10/1/2020,387844,4305848,17699,9.01
Michigan,10/1/2020,301296,4304929,15084,7
Michigan,10/1/2020,249753,4304929,12640,5.8
Michigan,10/1/2020,235256,4304929,18082,5.46
Michigan,10/1/2020,213406,4304929,15015,4.96
Michigan,11/1/2020,187648,4304929,15320,4.36
Michigan,11/1/2020,174303,4304929,16656,4.05
Michigan,11/1/2020,180568,4304929,33941,4.19
Michigan,11/1/2020,159438,4304929,22965,3.7
Michigan,12/1/2020,211537,4304929,23408,4.91
Michigan,12/1/2020,177953,4304929,19465,4.13
Michigan,12/1/2020,206415,4304929,19194,4.79
Michigan,12/1/2020,165203,4304929,19818,3.84
Michigan,1/1/2021,205132,4304929,30456,4.77
Michigan,1/1/2021,195176,4097261,24654,4.76
Michigan,1/1/2021,227934,4097261,21830,5.56
Michigan,1/1/2021,188217,4097261,18446,4.59
Michigan,1/1/2021,207636,4097261,18601,5.07
Michigan,2/1/2021,186687,4097261,19881,4.56
Michigan,2/1/2021,195631,4097261,18318,4.77
Michigan,2/1/2021,168829,4097261,14376,4.12
Michigan,2/1/2021,178216,4097261,11497,4.35
Michigan,3/1/2021,158158,4097261,11393,3.86
Michigan,3/1/2021,161290,4097261,12285,3.94
Michigan,3/1/2021,138528,4097261,12765,3.38
Michigan,3/1/2021,139441,4097261,11143,3.4
Michigan,4/1/2021,111657,4097261,14507,2.73
Michigan,4/1/2021,107743,3998352,16470,2.69
Michigan,4/1/2021,102721,3998352,22770,2.57
Michigan,4/1/2021,109949,3998352,31004,2.75
Michigan,5/1/2021,122497,3998352,31356,3.06
Michigan,5/1/2021,125603,3998352,17366,3.14
Michigan,5/1/2021,131259,3998352,13806,3.28
Michigan,5/1/2021,121461,3998352,11201,3.04
Michigan,5/1/2021,123402,3998352,12865,3.09
Michigan,6/1/2021,115952,3998352,12802,2.9
Michigan,6/1/2021,109012,3998352,7187,2.73
Michigan,6/1/2021,92920,3998352,9049,2.32
Michigan,6/1/2021,85743,3998352,6169,2.14
Michigan,7/1/2021,80994,3998352,6487,2.03
Michigan,7/1/2021,76786,3915593,7465,1.96
Michigan,7/1/2021,75267,3915593,21012,1.92
Michigan,7/1/2021,78955,3998352,21461,1.97
Michigan,7/1/2021,99669,3915593,18401,2.55
Michigan,8/1/2021,95330,3915593,14308,2.43
Michigan,8/1/2021,93958,3915593,12282,2.4
Michigan,8/1/2021,87127,3915593,5525,2.23
Michigan,8/1/2021,82648,3915593,6306,2.11
Michigan,9/1/2021,78684,3915593,11624,2.01
Michigan,9/1/2021,72252,3915593,10967,1.85
Michigan,9/1/2021,71121,3915593,12295,1.82
Michigan,9/1/2021,63055,3915593,19080,1.61
Michigan,10/1/2021,58830,3915593,15040,1.5
Michigan,10/1/2021,61884,3840324,18713,1.61
Michigan,10/1/2021,52170,3840324,14630,1.36
Michigan,10/1/2021,50937,3840324,12125,1.33
Michigan,10/1/2021,45508,3840324,11394,1.19
Michigan,11/1/2021,50760,3840324,12958,1.32
Minnesota,1/1/2020,68226,2853412,7293,2.39
Minnesota,1/1/2020,66377,2859937,5933,2.32
Minnesota,1/1/2020,62628,2859937,4463,2.19
Minnesota,1/1/2020,61704,2859937,3931,2.16
Minnesota,2/1/2020,62189,2859937,3700,2.17
Minnesota,2/1/2020,64105,2859937,4108,2.24
Minnesota,2/1/2020,63956,2859937,3641,2.24
Minnesota,2/1/2020,62200,2859937,3539,2.17
Minnesota,2/1/2020,61696,2859937,3410,2.16
Minnesota,3/1/2020,62767,2859937,3488,2.19
Minnesota,3/1/2020,61781,2859937,4010,2.16
Minnesota,3/1/2020,66787,2859937,115773,2.34
Minnesota,3/1/2020,160873,2859937,109095,5.63
Minnesota,4/1/2020,248023,2859937,110260,8.67
Minnesota,4/1/2020,341578,2864234,93133,11.93
Minnesota,4/1/2020,391284,2864234,74829,13.66
Minnesota,4/1/2020,416993,2864234,48595,14.56
Minnesota,5/1/2020,420212,2864234,41492,14.67
Minnesota,5/1/2020,429187,2864234,37669,14.98
Minnesota,5/1/2020,427690,2864234,28893,14.93
Minnesota,5/1/2020,416668,2864234,27211,14.55
Minnesota,5/1/2020,397899,2864234,21654,13.89
Minnesota,6/1/2020,398799,2864234,28311,13.92
Minnesota,6/1/2020,371930,2864234,24696,12.99
Minnesota,6/1/2020,351772,2864234,20487,12.28
Minnesota,6/1/2020,337382,2864234,19373,11.78
Minnesota,7/1/2020,326245,2864234,19362,11.39
Minnesota,7/1/2020,332040,2868184,21637,11.58
Minnesota,7/1/2020,314937,2868184,17706,10.98
Minnesota,7/1/2020,305530,2868184,15311,10.65
Minnesota,8/1/2020,288215,2868184,12315,10.05
Minnesota,8/1/2020,259525,2868184,9087,9.05
Minnesota,8/1/2020,244418,2868184,12081,8.52
Minnesota,8/1/2020,231989,2868184,10817,8.09
Minnesota,8/1/2020,219557,2868184,10295,7.65
Minnesota,9/1/2020,212993,2868184,11038,7.43
Minnesota,9/1/2020,207645,2868184,11181,7.24
Minnesota,9/1/2020,192217,2868184,10901,6.7
Minnesota,9/1/2020,174779,2868184,9339,6.09
Minnesota,10/1/2020,152536,2868184,9697,5.32
Minnesota,10/1/2020,138673,2871418,9340,4.83
Minnesota,10/1/2020,122976,2871418,9833,4.28
Minnesota,10/1/2020,116856,2871418,11681,4.07
Minnesota,10/1/2020,110584,2871418,12499,3.85
Minnesota,11/1/2020,105784,2871418,11820,3.68
Minnesota,11/1/2020,104687,2871418,15428,3.65
Minnesota,11/1/2020,112924,2871418,22914,3.93
Minnesota,11/1/2020,114715,2871418,24527,4
Minnesota,12/1/2020,140443,2871418,25177,4.89
Minnesota,12/1/2020,135667,2871418,16019,4.72
Minnesota,12/1/2020,134220,2871418,14297,4.67
Minnesota,12/1/2020,129135,2871418,16271,4.5
Minnesota,1/1/2021,148435,2871418,17482,5.17
Minnesota,1/1/2021,152224,2780808,17301,5.47
Minnesota,1/1/2021,138053,2780808,13739,4.96
Minnesota,1/1/2021,125843,2780808,11819,4.53
Minnesota,1/1/2021,121578,2780808,11736,4.37
Minnesota,2/1/2021,121069,2780808,12247,4.35
Minnesota,2/1/2021,115848,2780808,12111,4.17
Minnesota,2/1/2021,117459,2780808,10809,4.22
Minnesota,2/1/2021,111807,2780808,8806,4.02
Minnesota,3/1/2021,108255,2780808,8111,3.89
Minnesota,3/1/2021,103054,2780808,9103,3.71
Minnesota,3/1/2021,98886,2780808,8375,3.56
Minnesota,3/1/2021,99791,2780808,10495,3.59
Minnesota,4/1/2021,99149,2780808,10492,3.57
Minnesota,4/1/2021,99755,2722590,5481,3.66
Minnesota,4/1/2021,93875,2722590,5330,3.45
Minnesota,4/1/2021,86534,2722590,4658,3.18
Minnesota,5/1/2021,80853,2722590,4310,2.97
Minnesota,5/1/2021,78840,2722590,4062,2.9
Minnesota,5/1/2021,72167,2722590,5868,2.65
Minnesota,5/1/2021,69802,2722590,5478,2.56
Minnesota,5/1/2021,67206,2722590,4869,2.47
Minnesota,6/1/2021,64738,2722590,4700,2.38
Minnesota,6/1/2021,65301,2722590,4974,2.4
Minnesota,6/1/2021,61850,2722590,4489,2.27
Minnesota,6/1/2021,60679,2722590,4001,2.23
Minnesota,7/1/2021,59593,2722590,4109,2.19
Minnesota,7/1/2021,59978,2673705,4036,2.24
Minnesota,7/1/2021,60008,2673705,4339,2.24
Minnesota,7/1/2021,56375,2673705,3326,2.11
Minnesota,7/1/2021,54911,2673705,3317,2.05
Minnesota,8/1/2021,54916,2673705,3636,2.05
Minnesota,8/1/2021,53038,2673705,3789,1.98
Minnesota,8/1/2021,52425,2673705,3803,1.96
Minnesota,8/1/2021,51011,2673705,3663,1.91
Minnesota,9/1/2021,49798,2673705,3881,1.86
Minnesota,9/1/2021,45315,2673705,2987,1.69
Minnesota,9/1/2021,52869,2673705,3660,1.98
Minnesota,9/1/2021,51672,2673705,5662,1.93
Minnesota,10/1/2021,49024,2673705,4380,1.83
Minnesota,10/1/2021,46863,2630259,4261,1.78
Minnesota,10/1/2021,42953,2630259,3996,1.63
Minnesota,10/1/2021,42174,2630259,3909,1.6
Minnesota,10/1/2021,42096,2630259,4794,1.6
Minnesota,11/1/2021,42295,2630259,5499,1.61
Mississippi,1/1/2020,9681,1107596,1178,0.87
Mississippi,1/1/2020,9536,1108618,1515,0.86
Mississippi,1/1/2020,8804,1108618,1135,0.79
Mississippi,1/1/2020,8562,1108618,993,0.77
Mississippi,2/1/2020,8674,1108618,963,0.78
Mississippi,2/1/2020,8261,1108618,968,0.75
Mississippi,2/1/2020,8216,1108618,861,0.74
Mississippi,2/1/2020,7922,1108618,827,0.71
Mississippi,2/1/2020,7842,1108618,744,0.71
Mississippi,3/1/2020,7416,1108618,879,0.67
Mississippi,3/1/2020,7098,1108618,1147,0.64
Mississippi,3/1/2020,6667,1108618,5519,0.6
Mississippi,3/1/2020,9581,1108618,32015,0.86
Mississippi,4/1/2020,29373,1108618,45852,2.65
Mississippi,4/1/2020,60737,1109819,45748,5.47
Mississippi,4/1/2020,93005,1109819,36913,8.38
Mississippi,4/1/2020,135722,1109819,29906,12.23
Mississippi,5/1/2020,162078,1109819,25745,14.6
Mississippi,5/1/2020,208270,1109819,23618,18.77
Mississippi,5/1/2020,189886,1109819,24242,17.11
Mississippi,5/1/2020,184150,1109819,23856,16.59
Mississippi,5/1/2020,174808,1109819,24014,15.75
Mississippi,6/1/2020,148902,1109819,21283,13.42
Mississippi,6/1/2020,123192,1109819,18407,11.1
Mississippi,6/1/2020,97069,1109819,15230,8.75
Mississippi,6/1/2020,147624,1109819,13673,13.3
Mississippi,7/1/2020,137330,1109819,11266,12.37
Mississippi,7/1/2020,100191,1110126,12223,9.03
Mississippi,7/1/2020,122686,1110126,12094,11.05
Mississippi,7/1/2020,104109,1110126,9169,9.38
Mississippi,8/1/2020,121168,1110126,6777,10.91
Mississippi,8/1/2020,138762,1110126,5452,12.5
Mississippi,8/1/2020,95913,1110126,6496,8.64
Mississippi,8/1/2020,90458,1110126,4496,8.15
Mississippi,8/1/2020,84480,1110126,4465,7.61
Mississippi,9/1/2020,95012,1110126,4363,8.56
Mississippi,9/1/2020,87107,1110126,4535,7.85
Mississippi,9/1/2020,84253,1110126,5180,7.59
Mississippi,9/1/2020,75175,1110126,4653,6.77
Mississippi,10/1/2020,68735,1110126,4032,6.19
Mississippi,10/1/2020,56309,1110495,3657,5.07
Mississippi,10/1/2020,52168,1110495,3609,4.7
Mississippi,10/1/2020,46448,1110495,3231,4.18
Mississippi,10/1/2020,41440,1110495,3619,3.73
Mississippi,11/1/2020,38767,1110495,3690,3.49
Mississippi,11/1/2020,35034,1110495,3364,3.15
Mississippi,11/1/2020,32639,1110495,3879,2.94
Mississippi,11/1/2020,29740,1110495,3373,2.68
Mississippi,12/1/2020,31543,1110495,5075,2.84
Mississippi,12/1/2020,28911,1110495,5090,2.6
Mississippi,12/1/2020,28001,1110495,4639,2.52
Mississippi,12/1/2020,28218,1110495,5205,2.54
Mississippi,1/1/2021,30185,1110495,6360,2.72
Mississippi,1/1/2021,32576,1084333,9872,3
Mississippi,1/1/2021,31703,1084333,8167,2.92
Mississippi,1/1/2021,30594,1084333,6849,2.82
Mississippi,1/1/2021,31184,1084333,3742,2.88
Mississippi,2/1/2021,28809,1084333,7538,2.66
Mississippi,2/1/2021,28987,1084333,6362,2.67
Mississippi,2/1/2021,27681,1084333,9628,2.55
Mississippi,2/1/2021,47365,1084333,17952,4.37
Mississippi,3/1/2021,30983,1084333,7403,2.86
Mississippi,3/1/2021,28836,1084333,5286,2.66
Mississippi,3/1/2021,27445,1084333,4463,2.53
Mississippi,3/1/2021,26070,1084333,4937,2.4
Mississippi,4/1/2021,27435,1084333,5751,2.53
Mississippi,4/1/2021,26953,1070882,4423,2.52
Mississippi,4/1/2021,28007,1070882,3998,2.62
Mississippi,4/1/2021,28058,1070882,3983,2.62
